Day,Mean,Site ID,Name,Basin
2022-10-02,6.709666666666667,405200,Murchison ,Goulburn River Basin
2022-10-03,6.455583333333333,405200,Murchison ,Goulburn River Basin
2022-10-04,6.330041666666666,405200,Murchison ,Goulburn River Basin
2022-10-05,6.2215,405200,Murchison ,Goulburn River Basin
2022-10-06,6.192958333333333,405200,Murchison ,Goulburn River Basin
2022-10-07,6.400958333333333,405200,Murchison ,Goulburn River Basin
2022-10-08,7.495833333333334,405200,Murchison ,Goulburn River Basin
2022-10-09,8.084083333333334,405200,Murchison ,Goulburn River Basin
2022-10-10,7.845791666666667,405200,Murchison ,Goulburn River Basin
2022-10-11,7.298041666666666,405200,Murchison ,Goulburn River Basin
2022-10-12,6.763833333333333,405200,Murchison ,Goulburn River Basin
2022-10-13,7.7839583333333335,405200,Murchison ,Goulburn River Basin
2022-10-14,10.373208333333332,405200,Murchison ,Goulburn River Basin
2022-10-15,11.917666666666667,405200,Murchison ,Goulburn River Basin
2022-10-16,11.906208333333332,405200,Murchison ,Goulburn River Basin
2022-10-17,11.437875,405200,Murchison ,Goulburn River Basin
2022-10-18,10.872625,405200,Murchison ,Goulburn River Basin
2022-10-19,10.382541666666667,405200,Murchison ,Goulburn River Basin
2022-10-20,10.143708333333333,405200,Murchison ,Goulburn River Basin
2022-10-21,10.006,405200,Murchison ,Goulburn River Basin
2022-10-22,9.904125,405200,Murchison ,Goulburn River Basin
2022-10-23,9.933083333333334,405200,Murchison ,Goulburn River Basin
2022-10-24,10.00525,405200,Murchison ,Goulburn River Basin
2022-10-25,9.956291666666667,405200,Murchison ,Goulburn River Basin
2022-10-26,9.927916666666667,405200,Murchison ,Goulburn River Basin
2022-10-27,9.834875,405200,Murchison ,Goulburn River Basin
2022-10-28,9.375375,405200,Murchison ,Goulburn River Basin
2022-10-29,9.103833333333332,405200,Murchison ,Goulburn River Basin
2022-10-30,9.175458333333333,405200,Murchison ,Goulburn River Basin
2022-10-31,9.403416666666667,405200,Murchison ,Goulburn River Basin
2022-11-01,9.732875,405200,Murchison ,Goulburn River Basin
2022-11-02,9.874583333333334,405200,Murchison ,Goulburn River Basin
2022-11-03,9.8685,405200,Murchison ,Goulburn River Basin
2022-11-04,9.861625,405200,Murchison ,Goulburn River Basin
2022-11-05,9.787875,405200,Murchison ,Goulburn River Basin
2022-11-06,9.677416666666668,405200,Murchison ,Goulburn River Basin
2022-11-07,9.564333333333334,405200,Murchison ,Goulburn River Basin
2022-11-08,9.420583333333333,405200,Murchison ,Goulburn River Basin
2022-11-09,9.358875,405200,Murchison ,Goulburn River Basin
2022-11-10,9.144833333333333,405200,Murchison ,Goulburn River Basin
2022-11-11,8.9885,405200,Murchison ,Goulburn River Basin
2022-11-12,8.835958333333332,405200,Murchison ,Goulburn River Basin
2022-11-13,8.777208333333332,405200,Murchison ,Goulburn River Basin
2022-11-14,8.660458333333333,405200,Murchison ,Goulburn River Basin
2022-11-15,8.782,405200,Murchison ,Goulburn River Basin
2022-11-16,8.849541666666667,405200,Murchison ,Goulburn River Basin
2022-11-17,8.890291666666666,405200,Murchison ,Goulburn River Basin
2022-11-18,8.717125000000001,405200,Murchison ,Goulburn River Basin
2022-11-19,8.484166666666667,405200,Murchison ,Goulburn River Basin
2022-11-20,8.185791666666667,405200,Murchison ,Goulburn River Basin
2022-11-21,7.999625000000001,405200,Murchison ,Goulburn River Basin
2022-11-22,8.198916666666667,405200,Murchison ,Goulburn River Basin
2022-11-23,8.08625,405200,Murchison ,Goulburn River Basin
2022-11-24,7.841708333333333,405200,Murchison ,Goulburn River Basin
2022-11-25,7.496166666666667,405200,Murchison ,Goulburn River Basin
2022-11-26,6.955291666666667,405200,Murchison ,Goulburn River Basin
2022-11-27,6.542166666666667,405200,Murchison ,Goulburn River Basin
2022-11-28,6.046,405200,Murchison ,Goulburn River Basin
2022-11-29,5.265666666666667,405200,Murchison ,Goulburn River Basin
2022-11-30,4.7355,405200,Murchison ,Goulburn River Basin
2022-12-01,4.129291666666666,405200,Murchison ,Goulburn River Basin
2022-12-02,3.4318333333333335,405200,Murchison ,Goulburn River Basin
2022-12-03,3.14725,405200,Murchison ,Goulburn River Basin
2022-12-04,2.8361666666666667,405200,Murchison ,Goulburn River Basin
2022-12-05,2.6221666666666668,405200,Murchison ,Goulburn River Basin
2022-12-06,2.3324166666666666,405200,Murchison ,Goulburn River Basin
2022-12-07,2.0941666666666667,405200,Murchison ,Goulburn River Basin
2022-12-08,1.9082083333333335,405200,Murchison ,Goulburn River Basin
2022-12-09,1.7532916666666667,405200,Murchison ,Goulburn River Basin
2022-12-10,1.5199583333333333,405200,Murchison ,Goulburn River Basin
2022-12-11,1.300125,405200,Murchison ,Goulburn River Basin
2022-12-12,1.9524583333333334,405200,Murchison ,Goulburn River Basin
2022-12-13,2.3621250000000003,405200,Murchison ,Goulburn River Basin
2022-12-14,2.429375,405200,Murchison ,Goulburn River Basin
2022-12-15,2.766125,405200,Murchison ,Goulburn River Basin
2022-12-16,2.9772083333333335,405200,Murchison ,Goulburn River Basin
2022-12-17,2.8004583333333333,405200,Murchison ,Goulburn River Basin
2022-12-18,2.5515416666666666,405200,Murchison ,Goulburn River Basin
2022-12-19,2.204708333333333,405200,Murchison ,Goulburn River Basin
2022-12-20,1.9929166666666667,405200,Murchison ,Goulburn River Basin
2022-12-21,1.5123749999999998,405200,Murchison ,Goulburn River Basin
2022-12-22,1.057,405200,Murchison ,Goulburn River Basin
2022-12-23,0.9590833333333334,405200,Murchison ,Goulburn River Basin
2022-12-24,0.902125,405200,Murchison ,Goulburn River Basin
2022-12-25,0.7958333333333334,405200,Murchison ,Goulburn River Basin
2022-12-26,0.7509166666666666,405200,Murchison ,Goulburn River Basin
2022-12-27,0.744,405200,Murchison ,Goulburn River Basin
2022-10-01,1.5924583333333333,405237,Euroa ,Goulburn River Basin
2022-10-02,1.5987083333333334,405237,Euroa ,Goulburn River Basin
2022-10-03,1.5474583333333332,405237,Euroa ,Goulburn River Basin
2022-10-04,1.5015416666666666,405237,Euroa ,Goulburn River Basin
2022-10-05,1.4833749999999999,405237,Euroa ,Goulburn River Basin
2022-10-06,1.6349166666666666,405237,Euroa ,Goulburn River Basin
2022-10-07,1.9706666666666666,405237,Euroa ,Goulburn River Basin
2022-10-08,2.1807083333333335,405237,Euroa ,Goulburn River Basin
2022-10-09,1.9520833333333334,405237,Euroa ,Goulburn River Basin
2022-10-10,1.6582083333333333,405237,Euroa ,Goulburn River Basin
2022-10-11,1.5604166666666668,405237,Euroa ,Goulburn River Basin
2022-10-12,1.587625,405237,Euroa ,Goulburn River Basin
2022-10-13,3.62125,405237,Euroa ,Goulburn River Basin
2022-10-14,4.680583333333334,405237,Euroa ,Goulburn River Basin
2022-10-15,3.3505833333333332,405237,Euroa ,Goulburn River Basin
2022-10-16,2.7578333333333336,405237,Euroa ,Goulburn River Basin
2022-10-17,2.408208333333333,405237,Euroa ,Goulburn River Basin
2022-10-18,2.2009166666666666,405237,Euroa ,Goulburn River Basin
2022-10-19,2.08025,405237,Euroa ,Goulburn River Basin
2022-10-20,1.9745416666666669,405237,Euroa ,Goulburn River Basin
2022-10-21,1.9037083333333333,405237,Euroa ,Goulburn River Basin
2022-10-22,2.952458333333333,405237,Euroa ,Goulburn River Basin
2022-10-23,3.048375,405237,Euroa ,Goulburn River Basin
2022-10-24,2.3580833333333335,405237,Euroa ,Goulburn River Basin
2022-10-25,2.4772083333333335,405237,Euroa ,Goulburn River Basin
2022-10-26,3.1772500000000004,405237,Euroa ,Goulburn River Basin
2022-10-27,3.0365,405237,Euroa ,Goulburn River Basin
2022-10-28,3.2470416666666666,405237,Euroa ,Goulburn River Basin
2022-10-29,3.077291666666667,405237,Euroa ,Goulburn River Basin
2022-10-30,2.5777916666666667,405237,Euroa ,Goulburn River Basin
2022-10-31,2.321875,405237,Euroa ,Goulburn River Basin
2022-11-01,2.600875,405237,Euroa ,Goulburn River Basin
2022-11-02,2.7780416666666667,405237,Euroa ,Goulburn River Basin
2022-11-03,2.3652916666666663,405237,Euroa ,Goulburn River Basin
2022-11-04,2.1439583333333334,405237,Euroa ,Goulburn River Basin
2022-11-05,1.9805833333333334,405237,Euroa ,Goulburn River Basin
2022-11-06,1.8801249999999998,405237,Euroa ,Goulburn River Basin
2022-11-07,1.8226250000000002,405237,Euroa ,Goulburn River Basin
2022-11-08,1.7677916666666667,405237,Euroa ,Goulburn River Basin
2022-11-09,1.6982916666666668,405237,Euroa ,Goulburn River Basin
2022-11-10,1.6500833333333331,405237,Euroa ,Goulburn River Basin
2022-11-11,1.8125416666666665,405237,Euroa ,Goulburn River Basin
2022-11-12,1.8036666666666665,405237,Euroa ,Goulburn River Basin
2022-11-13,1.9034166666666668,405237,Euroa ,Goulburn River Basin
2022-11-14,2.279916666666667,405237,Euroa ,Goulburn River Basin
2022-11-15,2.3631249999999997,405237,Euroa ,Goulburn River Basin
2022-11-16,1.9947083333333333,405237,Euroa ,Goulburn River Basin
2022-11-17,1.783625,405237,Euroa ,Goulburn River Basin
2022-11-18,1.6758333333333333,405237,Euroa ,Goulburn River Basin
2022-11-19,1.6156249999999999,405237,Euroa ,Goulburn River Basin
2022-11-20,2.0109166666666667,405237,Euroa ,Goulburn River Basin
2022-11-21,2.242375,405237,Euroa ,Goulburn River Basin
2022-11-22,2.0051666666666668,405237,Euroa ,Goulburn River Basin
2022-11-23,1.8230833333333332,405237,Euroa ,Goulburn River Basin
2022-11-24,1.7057083333333332,405237,Euroa ,Goulburn River Basin
2022-11-25,1.629125,405237,Euroa ,Goulburn River Basin
2022-11-26,1.5685,405237,Euroa ,Goulburn River Basin
2022-11-27,1.524125,405237,Euroa ,Goulburn River Basin
2022-11-28,1.5042083333333334,405237,Euroa ,Goulburn River Basin
2022-11-29,1.471125,405237,Euroa ,Goulburn River Basin
2022-11-30,1.4384166666666667,405237,Euroa ,Goulburn River Basin
2022-12-01,1.4033749999999998,405237,Euroa ,Goulburn River Basin
2022-12-02,1.3767916666666666,405237,Euroa ,Goulburn River Basin
2022-12-03,1.3561249999999998,405237,Euroa ,Goulburn River Basin
2022-12-04,1.33725,405237,Euroa ,Goulburn River Basin
2022-12-05,1.3173333333333332,405237,Euroa ,Goulburn River Basin
2022-12-06,1.303375,405237,Euroa ,Goulburn River Basin
2022-12-07,1.292,405237,Euroa ,Goulburn River Basin
2022-12-08,1.2746666666666666,405237,Euroa ,Goulburn River Basin
2022-12-09,1.2652916666666667,405237,Euroa ,Goulburn River Basin
2022-12-10,1.25375,405237,Euroa ,Goulburn River Basin
2022-12-11,1.2413333333333334,405237,Euroa ,Goulburn River Basin
2022-12-12,1.3685833333333333,405237,Euroa ,Goulburn River Basin
2022-12-13,1.6529583333333333,405237,Euroa ,Goulburn River Basin
2022-12-14,1.5250000000000001,405237,Euroa ,Goulburn River Basin
2022-12-15,1.4587083333333333,405237,Euroa ,Goulburn River Basin
2022-12-16,1.3598333333333334,405237,Euroa ,Goulburn River Basin
2022-12-17,1.2862500000000001,405237,Euroa ,Goulburn River Basin
2022-12-18,1.2394583333333333,405237,Euroa ,Goulburn River Basin
2022-12-19,1.2073333333333334,405237,Euroa ,Goulburn River Basin
2022-12-20,1.1829583333333333,405237,Euroa ,Goulburn River Basin
2022-12-21,1.165375,405237,Euroa ,Goulburn River Basin
2022-12-22,1.15475,405237,Euroa ,Goulburn River Basin
2022-12-23,1.16225,405237,Euroa ,Goulburn River Basin
2022-12-24,1.162625,405237,Euroa ,Goulburn River Basin
2022-12-25,1.1503333333333334,405237,Euroa ,Goulburn River Basin
2022-12-26,1.1311666666666667,405237,Euroa ,Goulburn River Basin
2022-12-27,1.131,405237,Euroa ,Goulburn River Basin
2022-10-01,3.314125,405269,Kialla West ,Goulburn River Basin
2022-10-02,3.219,405269,Kialla West ,Goulburn River Basin
2022-10-03,3.08675,405269,Kialla West ,Goulburn River Basin
2022-10-04,2.937416666666667,405269,Kialla West ,Goulburn River Basin
2022-10-05,2.8053333333333335,405269,Kialla West ,Goulburn River Basin
2022-10-06,2.694875,405269,Kialla West ,Goulburn River Basin
2022-10-07,2.6258333333333335,405269,Kialla West ,Goulburn River Basin
2022-10-08,2.8482916666666664,405269,Kialla West ,Goulburn River Basin
2022-10-09,3.33925,405269,Kialla West ,Goulburn River Basin
2022-10-10,3.672,405269,Kialla West ,Goulburn River Basin
2022-10-11,3.6235416666666667,405269,Kialla West ,Goulburn River Basin
2022-10-12,3.5089166666666665,405269,Kialla West ,Goulburn River Basin
2022-10-13,3.607125,405269,Kialla West ,Goulburn River Basin
2022-10-14,5.05725,405269,Kialla West ,Goulburn River Basin
2022-10-15,6.887625,405269,Kialla West ,Goulburn River Basin
2022-10-16,7.242,405269,Kialla West ,Goulburn River Basin
2022-12-01,2.1566363636363635,405269,Kialla West ,Goulburn River Basin
2022-12-02,2.0580416666666665,405269,Kialla West ,Goulburn River Basin
2022-12-03,2.002333333333333,405269,Kialla West ,Goulburn River Basin
2022-12-04,1.9667083333333333,405269,Kialla West ,Goulburn River Basin
2022-12-05,1.936,405269,Kialla West ,Goulburn River Basin
2022-12-06,1.9060416666666666,405269,Kialla West ,Goulburn River Basin
2022-12-07,1.8807916666666664,405269,Kialla West ,Goulburn River Basin
2022-12-08,1.8600833333333335,405269,Kialla West ,Goulburn River Basin
2022-12-09,1.8437083333333335,405269,Kialla West ,Goulburn River Basin
2022-12-10,1.8282916666666666,405269,Kialla West ,Goulburn River Basin
2022-12-11,1.8176666666666668,405269,Kialla West ,Goulburn River Basin
2022-12-12,1.8147083333333331,405269,Kialla West ,Goulburn River Basin
2022-12-13,1.8103333333333333,405269,Kialla West ,Goulburn River Basin
2022-12-14,1.9700416666666667,405269,Kialla West ,Goulburn River Basin
2022-12-15,2.0249583333333336,405269,Kialla West ,Goulburn River Basin
2022-12-16,1.9544583333333334,405269,Kialla West ,Goulburn River Basin
2022-12-17,1.9159583333333332,405269,Kialla West ,Goulburn River Basin
2022-12-18,1.8684166666666666,405269,Kialla West ,Goulburn River Basin
2022-12-19,1.8241666666666667,405269,Kialla West ,Goulburn River Basin
2022-12-20,1.7890416666666666,405269,Kialla West ,Goulburn River Basin
2022-12-21,1.7529166666666667,405269,Kialla West ,Goulburn River Basin
2022-12-22,1.7405833333333334,405269,Kialla West ,Goulburn River Basin
2022-12-23,1.7252083333333335,405269,Kialla West ,Goulburn River Basin
2022-12-24,1.7091666666666667,405269,Kialla West ,Goulburn River Basin
2022-12-25,1.7067500000000002,405269,Kialla West ,Goulburn River Basin
2022-12-26,1.7069166666666666,405269,Kialla West ,Goulburn River Basin
2022-12-27,1.71,405269,Kialla West ,Goulburn River Basin
2022-10-01,8.938,405204,Shepparton ,Goulburn River Basin
2022-10-02,8.89575,405204,Shepparton ,Goulburn River Basin
2022-10-03,8.802916666666667,405204,Shepparton ,Goulburn River Basin
2022-10-04,8.681375000000001,405204,Shepparton ,Goulburn River Basin
2022-10-05,8.565166666666666,405204,Shepparton ,Goulburn River Basin
2022-10-06,8.452958333333333,405204,Shepparton ,Goulburn River Basin
2022-10-07,8.356791666666666,405204,Shepparton ,Goulburn River Basin
2022-10-08,8.450416666666667,405204,Shepparton ,Goulburn River Basin
2022-10-09,8.844833333333334,405204,Shepparton ,Goulburn River Basin
2022-10-10,9.169833333333333,405204,Shepparton ,Goulburn River Basin
2022-10-11,9.190291666666667,405204,Shepparton ,Goulburn River Basin
2022-10-12,9.142083333333334,405204,Shepparton ,Goulburn River Basin
2022-10-13,9.134166666666667,405204,Shepparton ,Goulburn River Basin
2022-10-14,9.489291666666666,405204,Shepparton ,Goulburn River Basin
2022-10-15,10.594125,405204,Shepparton ,Goulburn River Basin
2022-10-16,11.905458333333334,405204,Shepparton ,Goulburn River Basin
2022-10-17,11.980666666666666,405204,Shepparton ,Goulburn River Basin
2022-10-18,11.717458333333333,405204,Shepparton ,Goulburn River Basin
2022-10-19,11.275166666666665,405204,Shepparton ,Goulburn River Basin
2022-10-20,10.880249999999998,405204,Shepparton ,Goulburn River Basin
2022-10-21,10.641625,405204,Shepparton ,Goulburn River Basin
2022-10-22,10.5275,405204,Shepparton ,Goulburn River Basin
2022-10-23,10.45525,405204,Shepparton ,Goulburn River Basin
2022-10-24,10.510541666666667,405204,Shepparton ,Goulburn River Basin
2022-10-25,10.590666666666666,405204,Shepparton ,Goulburn River Basin
2022-10-26,10.567916666666667,405204,Shepparton ,Goulburn River Basin
2022-10-27,10.566041666666667,405204,Shepparton ,Goulburn River Basin
2022-10-28,10.562875,405204,Shepparton ,Goulburn River Basin
2022-10-29,10.439166666666667,405204,Shepparton ,Goulburn River Basin
2022-10-30,10.321625,405204,Shepparton ,Goulburn River Basin
2022-10-31,10.283916666666666,405204,Shepparton ,Goulburn River Basin
2022-11-01,10.280916666666666,405204,Shepparton ,Goulburn River Basin
2022-11-02,10.359625,405204,Shepparton ,Goulburn River Basin
2022-11-03,10.489125,405204,Shepparton ,Goulburn River Basin
2022-11-04,10.505916666666666,405204,Shepparton ,Goulburn River Basin
2022-11-05,10.439041666666666,405204,Shepparton ,Goulburn River Basin
2022-11-06,10.394708333333334,405204,Shepparton ,Goulburn River Basin
2022-11-07,10.325916666666666,405204,Shepparton ,Goulburn River Basin
2022-11-08,10.246083333333333,405204,Shepparton ,Goulburn River Basin
2022-11-09,10.174541666666666,405204,Shepparton ,Goulburn River Basin
2022-11-10,10.116208333333333,405204,Shepparton ,Goulburn River Basin
2022-11-11,10.048499999999999,405204,Shepparton ,Goulburn River Basin
2022-11-12,9.984958333333333,405204,Shepparton ,Goulburn River Basin
2022-11-13,9.934875,405204,Shepparton ,Goulburn River Basin
2022-11-14,9.993041666666667,405204,Shepparton ,Goulburn River Basin
2022-11-15,10.15575,405204,Shepparton ,Goulburn River Basin
2022-11-16,10.297916666666667,405204,Shepparton ,Goulburn River Basin
2022-11-17,10.239833333333333,405204,Shepparton ,Goulburn River Basin
2022-11-18,10.119708333333334,405204,Shepparton ,Goulburn River Basin
2022-11-19,10.023041666666666,405204,Shepparton ,Goulburn River Basin
2022-11-20,9.952166666666667,405204,Shepparton ,Goulburn River Basin
2022-11-21,9.8795,405204,Shepparton ,Goulburn River Basin
2022-11-22,9.929458333333333,405204,Shepparton ,Goulburn River Basin
2022-11-23,9.909833333333333,405204,Shepparton ,Goulburn River Basin
2022-11-24,9.814,405204,Shepparton ,Goulburn River Basin
2022-11-25,9.721416666666666,405204,Shepparton ,Goulburn River Basin
2022-11-26,9.609583333333333,405204,Shepparton ,Goulburn River Basin
2022-11-27,9.460125,405204,Shepparton ,Goulburn River Basin
2022-11-28,9.273541666666667,405204,Shepparton ,Goulburn River Basin
2022-11-29,8.9975,405204,Shepparton ,Goulburn River Basin
2022-11-30,8.567833333333333,405204,Shepparton ,Goulburn River Basin
2022-12-01,8.012541666666666,405204,Shepparton ,Goulburn River Basin
2022-12-02,7.307333333333333,405204,Shepparton ,Goulburn River Basin
2022-12-03,6.493166666666667,405204,Shepparton ,Goulburn River Basin
2022-12-04,5.746125,405204,Shepparton ,Goulburn River Basin
2022-12-05,5.131458333333334,405204,Shepparton ,Goulburn River Basin
2022-12-06,4.604125,405204,Shepparton ,Goulburn River Basin
2022-12-07,4.1795,405204,Shepparton ,Goulburn River Basin
2022-12-08,3.8517083333333333,405204,Shepparton ,Goulburn River Basin
2022-12-09,3.6445000000000003,405204,Shepparton ,Goulburn River Basin
2022-12-10,3.5079999999999996,405204,Shepparton ,Goulburn River Basin
2022-12-11,3.393625,405204,Shepparton ,Goulburn River Basin
2022-12-12,3.3088333333333337,405204,Shepparton ,Goulburn River Basin
2022-12-13,3.50375,405204,Shepparton ,Goulburn River Basin
2022-12-14,3.780208333333333,405204,Shepparton ,Goulburn River Basin
2022-12-15,3.9640833333333334,405204,Shepparton ,Goulburn River Basin
2022-12-16,4.250041666666667,405204,Shepparton ,Goulburn River Basin
2022-12-17,4.4555,405204,Shepparton ,Goulburn River Basin
2022-12-18,4.389208333333333,405204,Shepparton ,Goulburn River Basin
2022-12-19,4.15725,405204,Shepparton ,Goulburn River Basin
2022-12-20,3.839375,405204,Shepparton ,Goulburn River Basin
2022-12-21,3.6007083333333334,405204,Shepparton ,Goulburn River Basin
2022-12-22,3.360625,405204,Shepparton ,Goulburn River Basin
2022-12-23,3.155416666666667,405204,Shepparton ,Goulburn River Basin
2022-12-24,3.0388333333333333,405204,Shepparton ,Goulburn River Basin
2022-12-25,2.985125,405204,Shepparton ,Goulburn River Basin
2022-12-26,2.9379166666666667,405204,Shepparton ,Goulburn River Basin
2022-12-27,2.924,405204,Shepparton ,Goulburn River Basin
2022-10-01,7.9345,405232,McCoys Bridge ,Goulburn River Basin
2022-10-02,7.981541666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-10-03,8.01775,405232,McCoys Bridge ,Goulburn River Basin
2022-10-04,8.030125,405232,McCoys Bridge ,Goulburn River Basin
2022-10-05,8.024958333333332,405232,McCoys Bridge ,Goulburn River Basin
2022-10-06,7.9944999999999995,405232,McCoys Bridge ,Goulburn River Basin
2022-10-07,7.946958333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-10-08,7.88325,405232,McCoys Bridge ,Goulburn River Basin
2022-10-09,7.850416666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-10-10,7.904,405232,McCoys Bridge ,Goulburn River Basin
2022-10-11,8.012083333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-10-12,8.119708333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-10-13,8.237833333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-10-14,8.356791666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-10-15,8.457333333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-10-16,8.719125,405232,McCoys Bridge ,Goulburn River Basin
2022-10-17,10.09975,405232,McCoys Bridge ,Goulburn River Basin
2022-10-18,10.472,405232,McCoys Bridge ,Goulburn River Basin
2022-10-19,10.554416666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-10-20,10.546666666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-10-21,10.362583333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-10-22,10.167416666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-10-23,10.016458333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-10-24,9.956958333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-10-25,9.943333333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-10-26,9.940624999999999,405232,McCoys Bridge ,Goulburn River Basin
2022-10-27,9.929833333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-10-28,9.9175,405232,McCoys Bridge ,Goulburn River Basin
2022-10-29,9.913458333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-10-30,9.831166666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-10-31,9.72775,405232,McCoys Bridge ,Goulburn River Basin
2022-11-01,9.661041666666668,405232,McCoys Bridge ,Goulburn River Basin
2022-11-02,9.616999999999999,405232,McCoys Bridge ,Goulburn River Basin
2022-11-03,9.593208333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-11-04,9.6365,405232,McCoys Bridge ,Goulburn River Basin
2022-11-05,9.675666666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-11-06,9.666500000000001,405232,McCoys Bridge ,Goulburn River Basin
2022-11-07,9.62425,405232,McCoys Bridge ,Goulburn River Basin
2022-11-08,9.565708333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-11-09,9.504416666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-11-10,9.448458333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-11-11,9.403166666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-11-12,9.35825,405232,McCoys Bridge ,Goulburn River Basin
2022-11-13,9.34475,405232,McCoys Bridge ,Goulburn River Basin
2022-11-14,9.311166666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-11-15,9.274166666666668,405232,McCoys Bridge ,Goulburn River Basin
2022-11-16,9.289625,405232,McCoys Bridge ,Goulburn River Basin
2022-11-17,9.398916666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-11-18,9.457833333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-11-19,9.418083333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-11-20,9.365125,405232,McCoys Bridge ,Goulburn River Basin
2022-11-21,9.302541666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-11-22,9.247375,405232,McCoys Bridge ,Goulburn River Basin
2022-11-23,9.213541666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-11-24,9.213416666666665,405232,McCoys Bridge ,Goulburn River Basin
2022-11-25,9.204666666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-11-26,9.1685,405232,McCoys Bridge ,Goulburn River Basin
2022-11-27,9.116666666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-11-28,9.050791666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-11-29,8.964833333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-11-30,8.849708333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-12-01,8.668833333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-12-02,8.352208333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-12-03,7.878,405232,McCoys Bridge ,Goulburn River Basin
2022-12-04,7.250625,405232,McCoys Bridge ,Goulburn River Basin
2022-12-05,6.590208333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-12-06,6.0023333333333335,405232,McCoys Bridge ,Goulburn River Basin
2022-12-07,5.516625,405232,McCoys Bridge ,Goulburn River Basin
2022-12-08,5.067916666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-12-09,4.6461250000000005,405232,McCoys Bridge ,Goulburn River Basin
2022-12-10,4.254166666666666,405232,McCoys Bridge ,Goulburn River Basin
2022-12-11,3.9110833333333335,405232,McCoys Bridge ,Goulburn River Basin
2022-12-12,3.610791666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-12-13,3.3227083333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-12-14,3.156333333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-12-15,3.331,405232,McCoys Bridge ,Goulburn River Basin
2022-12-16,3.5803333333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-12-17,3.8299583333333334,405232,McCoys Bridge ,Goulburn River Basin
2022-12-18,4.056541666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-12-19,4.142875,405232,McCoys Bridge ,Goulburn River Basin
2022-12-20,4.059666666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-12-21,3.8369583333333335,405232,McCoys Bridge ,Goulburn River Basin
2022-12-22,3.550666666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-12-23,3.218541666666667,405232,McCoys Bridge ,Goulburn River Basin
2022-12-24,2.8219583333333333,405232,McCoys Bridge ,Goulburn River Basin
2022-12-25,2.4376666666666664,405232,McCoys Bridge ,Goulburn River Basin
2022-12-26,2.18675,405232,McCoys Bridge ,Goulburn River Basin
2022-12-27,2.102,405232,McCoys Bridge ,Goulburn River Basin
2022-10-01,2.9592500000000004,405203,Lake Eildon D/S ,Goulburn River Basin
2022-10-02,2.9574166666666666,405203,Lake Eildon D/S ,Goulburn River Basin
2022-10-03,2.9585000000000004,405203,Lake Eildon D/S ,Goulburn River Basin
2022-10-04,2.957166666666667,405203,Lake Eildon D/S ,Goulburn River Basin
2022-10-05,2.878,405203,Lake Eildon D/S ,Goulburn River Basin
2022-10-06,2.6653333333333333,405203,Lake Eildon D/S ,Goulburn River Basin
2022-10-07,2.3866666666666667,405203,Lake Eildon D/S ,Goulburn River Basin
2022-10-08,2.2948749999999998,405203,Lake Eildon D/S ,Goulburn River Basin
